Категория,Артикул,Название,Бренд,Цена,Ссылка,Размеры и наличие,Всего,Фото,Санкт-Петербург (Ярослава Гашека),Санкт-Петербург (Спортивная),Екатеринбург (Основной склад),Екатеринбург (Соболева),Екатеринбург (Парина),Екатеринбург (Бисертская),Екатеринбург (Елизаветинское шоссе),Тюмень (Народная),Уфа,Ижевск
Обувь,61GC260314,Кроссовки мужские Mizuno Wave Enforce Tour 2 CC - Blue/White/Orange,Mizuno,17990 ₽,https://saletennis.com/catalog/product/krossovki-muzhskiie-mizuno-wave-enforce-tour-2-cc-blue-white-orange-19553,"41: Санкт-Петербург (Спортивная) - 1 пар | 42: Санкт-Петербург (Спортивная) - 1 пар | 42,5: Санкт-Петербург (Спортивная) - 1 пар | 43: Санкт-Петербург (Спортивная) - 1 пар | 44: Санкт-Петербург (Спортивная) - 1 пар | 44,5: Санкт-Петербург (Спортивная) - 1 пар | 45: Санкт-Петербург (Спортивная) - 1 пар | 46: Санкт-Петербург (Спортивная) - 1 пар",8.0,data\product_images\bc4e3bdbc98c.png,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Обувь,275205-NVLI,Кроссовки детские Head Revolt Pro 4.5 Junior - Navy/Lime,Head,8092 ₽,https://saletennis.com/catalog/product/krossovki-dietskiie-head-revolt-pro-4-5-junior-navy-lime-17408,"33: Парина - 1 пар | 33,5: Парина - 1 пар | Санкт-Петербург (Спортивная) - 1 пар | 36,5: Тюмень (Народная) - 1 пар | Парина - 1 пар | 38,5: Парина - 1 пар",6.0,data\product_images\02f2e8ce9430.png,0.0,1.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0
Обувь,TROLS2527AC,Кроссовки мужские Joma Roland - Petroleum,Joma,9368 ₽,https://saletennis.com/catalog/product/krossovki-muzhskiie-joma-roland-petroleum-17625,"42,5: Соболева - 1 пар | Тюмень (Народная) - 1 пар | Парина - 1 пар | 43: Парина - 1 пар | Соболева - 1 пар | 43,5: Бисертская - 1 пар | Парина - 1 пар | Соболева - 1 пар | Тюмень (Народная) - 1 пар | 44: Парина - 1 пар | 44,5: Парина - 1 пар",11.0,data\product_images\73887f8ccbb1.png,0.0,0.0,0.0,3.0,5.0,1.0,0.0,2.0,0.0,0.0
Обувь,273002-BKOR,Кроссовки мужские Head Spint Pro 3.5 SF - Black/Orange,Head,11990 ₽,https://saletennis.com/catalog/product/krossovki-muzhskiie-head-spint-pro-3-5-sf-black-orange-14412,"42,5: Соболева - 1 пар | Уфа - 1 пар | 44: Уфа - 1 пар",3.0,data\product_images\c35459bc3f6c.png,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0
Обувь,HV1469-200,Кроссовки мужские Nike Vapor 12 Clay Premium - Light Violet Ore/Anthracite/Vast Grey,Nike,21490 ₽,https://saletennis.com/catalog/product/krossovki-muzhskiie-nike-vapor-12-clay-premium-light-violet-ore-anthracite-vast-grey-19227,"41: Соболева - 1 пар | 42: Ижевск - 1 пар | Санкт-Петербург (Спортивная) - 1 пар | 42,5: Ижевск - 1 пар | Соболева - 1 пар | Санкт-Петербург (Спортивная) - 1 пар | 43: Ижевск - 1 пар | Санкт-Петербург (Спортивная) - 1 пар | Соболева - 1 пар | Парина - 1 пар | 44: Соболева - 1 пар | Ижевск - 1 пар | 44,5: Соболева - 1 пар | Санкт-Петербург (Спортивная) - 1 пар | 45: Санкт-Петербург (Спортивная) - 1 пар | 45,5: Соболева - 1 пар | 46: Соболева - 1 пар",17.0,data\product_images\1d1e1a6ac985.png,0.0,5.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,4.0
Обувь,TS76-0116,Кроссовки мужские 7/6 Marble 2.0 - Green Blossom,7/6,6990 ₽,https://saletennis.com/catalog/product/krossovki-muzhskiie-7-6-marble-2-0-green-blossom-18241,"41: Санкт-Петербург (Ярослава Гашека) - 1 пар | 42: Елизаветенское шоссе - 1 пар | 43: Ижевск - 1 пар | Санкт-Петербург (Ярослава Гашека) - 1 пар | Соболева - 1 пар | Уфа - 1 пар | Елизаветенское шоссе - 1 пар | Тюмень (Народная) - 1 пар | Парина - 1 пар | Санкт-Петербург (Спортивная) - 1 пар | 43,5: Санкт-Петербург (Ярослава Гашека) - 1 пар | Елизаветенское шоссе - 1 пар | Уфа - 1 пар | Санкт-Петербург (Спортивная) - 1 пар | Парина - 1 пар | 44: Ижевск - 1 пар | Тюмень (Народная) - 1 пар | Санкт-Петербург (Спортивная) - 2 пар | Парина - 2 пар | Елизаветенское шоссе - 1 пар | Уфа - 1 пар | 44,5: Парина - 1 пар | Ижевск - 1 пар | Тюмень (Народная) - 1 пар | Санкт-Петербург (Ярослава Гашека) - 1 пар | Санкт-Петербург (Спортивная) - 1 пар | 45: Тюмень (Народная) - 1 пар | Уфа - 1 пар | Санкт-Петербург (Ярослава Гашека) - 1 пар | 46: Елизаветенское шоссе - 1 пар | 47: Парина - 1 пар",33.0,data\product_images\ff5341a91e3d.png,5.0,5.0,0.0,1.0,6.0,0.0,5.0,4.0,4.0,3.0
Обувь,DV2018-004,Кроссовки мужские Nike Court Vapor Light 2 - Black/Poison Green,Nike,8990 ₽,https://saletennis.com/catalog/product/krossovki-muzhskiie-nike-court-vapor-light-2-black-poison-green-15861,"42: Парина - 1 пар | Тюмень (Народная) - 1 пар | 42,5: Парина - 2 пар | Тюмень (Народная) - 1 пар | 43: Парина - 1 пар | 44: Парина - 1 пар | Соболева - 1 пар | 44,5: Парина - 1 пар",9.0,data\product_images\a86021cf096a.png,0.0,0.0,0.0,1.0,6.0,0.0,0.0,2.0,0.0,0.0
Обувь,273125-DBRD,Кроссовки мужские Head Spint Pro 4.0 - Dark Blue/Red,Head,10493 ₽,https://saletennis.com/catalog/product/krossovki-muzhskiie-head-spint-pro-4-0-dark-blue-red-16979,"42,5: Парина - 1 пар",1.0,data\product_images\4a8495112a69.jpg,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Обувь,TS101001-WHBK,Кроссовки Seven Six Sprint - White/Black,Seven Six,3990 ₽,https://saletennis.com/catalog/product/krossovki-seven-six-sprint-white-black-15536,44: Парина - 1 пар | Соболева - 1 пар | Уфа - 1 пар | 45: Санкт-Петербург (Спортивная) - 1 пар | Бисертская - 1 пар | 46: Санкт-Петербург (Спортивная) - 1 пар,6.0,data\product_images\8f994d9ac64d.png,0.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0
Обувь,FV5552-401,Кроссовки мужские Nike Court Air Zoom Vapor 12 HC - Racer Blue/Lightening/Deep Royal Blue,Nike,15490 ₽,https://saletennis.com/catalog/product/krossovki-muzhskiie-nike-court-air-zoom-vapor-12-hc-racer-blue-lightening-deep-royal-blue-18096,"43: Парина - 1 пар | Санкт-Петербург (Спортивная) - 1 пар | 45,5: Парина - 1 пар",3.0,data\product_images\f620b75bf99d.png,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
Обувь,KSL-313,Кроссовки детские 7/6 Leafy - Blue,7/6,5990 ₽,https://saletennis.com/catalog/product/krossovki-dietskiie-7-6-leafy-blue-18341,35: Санкт-Петербург (Спортивная) - 1 пар | Санкт-Петербург (Ярослава Гашека) - 1 пар | Тюмень (Народная) - 1 пар | Ижевск - 1 пар | 36: Санкт-Петербург (Ярослава Гашека) - 1 пар | Санкт-Петербург (Спортивная) - 1 пар | Парина - 2 пар | Уфа - 1 пар | 37: Санкт-Петербург (Ярослава Гашека) - 1 пар | Санкт-Петербург (Спортивная) - 1 пар | Соболева - 1 пар | Парина - 1 пар | Ижевск - 1 пар | Бисертская - 1 пар | 38: Соболева - 1 пар | Парина - 1 пар | Санкт-Петербург (Ярослава Гашека) - 1 пар | Бисертская - 1 пар,19.0,data\product_images\b801fc7a690b.png,4.0,3.0,0.0,2.0,4.0,2.0,0.0,1.0,1.0,2.0
Обувь,HQ6027-003,Кроссовки женские Nike Court Air Zoom Vapor 12 Clay - Light Silver/Black/Steam,Nike,20490 ₽,https://saletennis.com/catalog/product/krossovki-zhienskiie-nike-court-air-zoom-vapor-12-clay-light-silver-black-steam-19202,"38: Парина - 1 пар | Санкт-Петербург (Спортивная) - 1 пар | 38,5: Соболева - 1 пар | Парина - 1 пар | 39: Тюмень (Народная) - 1 пар | Парина - 1 пар | 40,5: Парина - 1 пар | Санкт-Петербург (Спортивная) - 1 пар | 41: Соболева - 1 пар | Санкт-Петербург (Спортивная) - 1 пар",10.0,data\product_images\dbc53b5cb800.png,0.0,3.0,0.0,2.0,4.0,0.0,0.0,1.0,0.0,0.0
Обувь,TPOIS2531C,Кроссовки мужские Joma T.Point Clay - Black/Turquose,Joma,7868 ₽,https://saletennis.com/catalog/product/krossovki-muzhskiie-joma-t-point-clay-black-turquose-17502,"43,5: Парина - 1 пар",1.0,data\product_images\5b35e51e2b28.png,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Обувь,274246-LBDB,Кроссовки женские Head Revolt Pro 5.0 - Light Blue/Dark Blue,Head,12952 ₽,https://saletennis.com/catalog/product/krossovki-zhienskiie-head-revolt-pro-5-0-light-blue-dark-blue-18563,"38,5: Соболева - 2 пар",2.0,data\product_images\ac011d42f88f.png,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
Обувь,FZ2158-001,Кроссовки женские Nike Vapor Pro 3 HC - Black/White,Nike,17990 ₽,https://saletennis.com/catalog/product/krossovki-zhienskiie-nike-vapor-pro-3-hc-black-white-17681,"38: Ижевск - 1 пар | Уфа - 1 пар | 38,5: Уфа - 1 пар | 39: Бисертская - 1 пар | Ижевск - 1 пар | Тюмень (Народная) - 1 пар | 40: Уфа - 1 пар | Соболева - 1 пар | 40,5: Уфа - 2 пар | Соболева - 2 пар | Бисертская - 1 пар | Парина - 1 пар | 41: Тюмень (Народная) - 1 пар | Уфа - 1 пар | Парина - 1 пар | Соболева - 2 пар | 42: Парина - 1 пар | Тюмень (Народная) - 1 пар | 42,5: Санкт-Петербург (Спортивная) - 1 пар | Парина - 1 пар | 43: Санкт-Петербург (Спортивная) - 1 пар",24.0,data\product_images\dde4f2b177e0.png,0.0,2.0,0.0,5.0,4.0,2.0,0.0,3.0,6.0,2.0
Обувь,HQ6026-003,Кроссовки мужские Nike Court Air Zoom Vapor 12 Clay - Light Silver/Steam/White/Black,Nike,20490 ₽,https://saletennis.com/catalog/product/krossovki-muzhskiie-nike-court-air-zoom-vapor-12-clay-light-silver-steam-white-black-19206,"41: Парина - 1 пар | 42: Санкт-Петербург (Спортивная) - 1 пар | Ижевск - 1 пар | 42,5: Ижевск - 1 пар | 43: Парина - 1 пар | Ижевск - 1 пар | 44: Ижевск - 1 пар | Парина - 1 пар | 44,5: Парина - 1 пар | 45: Парина - 1 пар | 45,5: Санкт-Петербург (Спортивная) - 1 пар",11.0,data\product_images\93409f58c67a.png,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,4.0
Обувь,274405-TBCW,Кроссовки женские Head Sprint Team 4.0 - Twilight Blue/Chalk White,Head,8902 ₽,https://saletennis.com/catalog/product/krossovki-zhienskiie-head-sprint-team-4-0-twilight-blue-chalk-white-17420,"38,5: Парина - 1 пар | Бисертская - 1 пар | Соболева - 1 пар",3.0,data\product_images\b358daa55c6c.png,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
Обувь,FZ2155-001,Кроссовки мужские Nike Court Vapor Lite 3 HC - Black/White,Nike,8993 ₽,https://saletennis.com/catalog/product/krossovki-muzhskiie-nike-court-vapor-lite-3-hc-black-white-17353,"42: Соболева - 1 пар | Парина - 1 пар | Уфа - 2 пар | Тюмень (Народная) - 2 пар | Санкт-Петербург (Спортивная) - 1 пар | Ижевск - 1 пар | 42,5: Санкт-Петербург (Спортивная) - 1 пар | Бисертская - 1 пар | Уфа - 1 пар | Ижевск - 1 пар | Соболева - 1 пар | Тюмень (Народная) - 3 пар | 43: Соболева - 1 пар | Уфа - 2 пар | Ижевск - 2 пар | Бисертская - 1 пар | Санкт-Петербург (Спортивная) - 2 пар | 44: Тюмень (Народная) - 2 пар | Соболева - 1 пар | Уфа - 3 пар | Санкт-Петербург (Спортивная) - 1 пар | Парина - 2 пар | Ижевск - 2 пар | 44,5: Тюмень (Народная) - 1 пар | Парина - 1 пар | Уфа - 1 пар | Бисертская - 1 пар | Соболева - 1 пар | 45: Бисертская - 1 пар | Парина - 2 пар | Уфа - 1 пар | 45,5: Парина - 1 пар | Тюмень (Народная) - 1 пар",46.0,data\product_images\1d7624063af2.png,0.0,5.0,0.0,5.0,7.0,4.0,0.0,9.0,10.0,6.0
Обувь,273415-DBRD,Кроссовки мужские Head Sprint Team 4.0 Clay - Dark Blue/Red,Head,7693 ₽,https://saletennis.com/catalog/product/krossovki-muzhskiie-head-sprint-team-4-0-clay-dark-blue-red-17432,"42: Парина - 1 пар | Бисертская - 2 пар | Соболева - 1 пар | 42,5: Парина - 1 пар | Бисертская - 1 пар | Санкт-Петербург (Спортивная) - 1 пар | 43: Парина - 1 пар | Санкт-Петербург (Спортивная) - 1 пар",9.0,data\product_images\0e4d35ed3b56.png,0.0,2.0,0.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0
Обувь,275516-RDDR,Кроссовки детские Head Sprint Velcro 4.0 - Red/Dark Red,Head,7490 ₽,https://saletennis.com/catalog/product/krossovki-dietskiie-head-sprint-velcro-4-0-red-dark-red-18578,"27: Тюмень (Народная) - 1 пар | 27,5: Уфа - 1 пар | Тюмень (Народная) - 1 пар | 28: Уфа - 1 пар | 34,5: Парина - 1 пар | 35: Парина - 1 пар",6.0,data\product_images\75d39f0aff69.png,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0
Обувь,273226-RDDR,Кроссовки мужские Head Revolt Pro 5.0 - Red/Dark Red,Head,14990 ₽,https://saletennis.com/catalog/product/krossovki-muzhskiie-head-revolt-pro-5-0-red-dark-red-18569,42: Санкт-Петербург (Спортивная) - 1 пар,1.0,data\product_images\1216fe7a84ae.png,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Обувь,HQ6034-003,Кроссовки мужские Nike Vapor Pro 3 Clay - Light Silver/Black,Nike,16990 ₽,https://saletennis.com/catalog/product/krossovki-muzhskiie-nike-vapor-pro-3-clay-light-silver-black-19228,"42: Ижевск - 1 пар | Бисертская - 1 пар | 42,5: Ижевск - 1 пар | 43: Бисертская - 1 пар | 44: Ижевск - 2 пар | Бисертская - 1 пар | 44,5: Ижевск - 1 пар | 45: Ижевск - 1 пар",9.0,data\product_images\73d88a72027e.png,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,6.0
Обувь,273404-BBWH,Кроссовки мужские Head Sprint Team 3.5 - Blueberry/White,Head,7493 ₽,https://saletennis.com/catalog/product/krossovki-muzhskiie-head-sprint-team-3-5-blueberry-white-15656,"43: Парина - 1 пар | Бисертская - 1 пар | 44,5: Уфа - 1 пар",3.0,data\product_images\9d44e1c8bf91.png,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
Обувь,FZ2155-800,Кроссовки мужские Nike Court Vapor Lite 3 HC - Apricot Agate,Nike,7990 ₽,https://saletennis.com/catalog/product/krossovki-muzhskiie-nike-court-vapor-lite-3-hc-apricot-agate-17671,"42: Тюмень (Народная) - 1 пар | Парина - 1 пар | Соболева - 1 пар | 42,5: Тюмень (Народная) - 1 пар | 43: Тюмень (Народная) - 1 пар | Уфа - 1 пар | 44,5: Парина - 1 пар",7.0,data\product_images\98b9953b128e.png,0.0,0.0,0.0,1.0,2.0,0.0,0.0,3.0,1.0,0.0
Обувь,HQ6030-501,Кроссовки женские Nike Vapor Pro 3 Clay - Light Thistle/Black/Sapphire,Nike,16990 ₽,https://saletennis.com/catalog/product/krossovki-zhienskiie-nike-vapor-pro-3-clay-light-thistle-black-sapphire-19023,41: Ижевск - 1 пар,1.0,data\product_images\12e320eca4ca.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Обувь,IH1705-601,Кроссовки женские Nike Court Air Zoom Vapor 12 Clay - Pearl Pink/Chalk/Light Magenta,Nike,21490 ₽,https://saletennis.com/catalog/product/krossovki-zhienskiie-nike-court-air-zoom-vapor-12-clay-pearl-pink-chalk-light-magenta-19225,"38: Парина - 1 пар | Санкт-Петербург (Спортивная) - 1 пар | 38,5: Парина - 1 пар | Санкт-Петербург (Спортивная) - 1 пар | 40,5: Парина - 1 пар",5.0,data\product_images\d769029e17a5.png,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
Обувь,275506-BBTE,Кроссовки детские Head Sprint Velcro 4.0 - Blueberry/Teal,Head,7490 ₽,https://saletennis.com/catalog/product/krossovki-dietskiie-head-sprint-velcro-4-0-blueberry-teal-18577,"27: Парина - 1 пар | Соболева - 1 пар | 27,5: Соболева - 1 пар | Парина - 1 пар | 28: Соболева - 1 пар | Санкт-Петербург (Спортивная) - 1 пар | Парина - 1 пар | 31,5: Тюмень (Народная) - 1 пар | 33: Санкт-Петербург (Спортивная) - 1 пар | 33,5: Парина - 1 пар | Тюмень (Народная) - 1 пар",11.0,data\product_images\6aca89261479.png,0.0,2.0,0.0,3.0,4.0,0.0,0.0,2.0,0.0,0.0
Обувь,TS76-1264,Кроссовки мужские 7/6 Marble 2.0 - Orange Blossom,7/6,6990 ₽,https://saletennis.com/catalog/product/krossovki-muzhskiie-7-6-marble-2-0-orange-blossom-18250,"41: Санкт-Петербург (Ярослава Гашека) - 1 пар | Санкт-Петербург (Спортивная) - 1 пар | 42: Бисертская - 1 пар | Тюмень (Народная) - 1 пар | Соболева - 1 пар | Елизаветенское шоссе - 1 пар | Ижевск - 1 пар | Уфа - 1 пар | Парина - 1 пар | Санкт-Петербург (Спортивная) - 1 пар | 42,5: Санкт-Петербург (Ярослава Гашека) - 1 пар | Елизаветенское шоссе - 1 пар | Ижевск - 1 пар | Санкт-Петербург (Спортивная) - 1 пар | Бисертская - 1 пар | Соболева - 1 пар | Парина - 1 пар | 43: Ижевск - 1 пар | Тюмень (Народная) - 1 пар | Соболева - 1 пар | Санкт-Петербург (Ярослава Гашека) - 1 пар | Парина - 1 пар | Елизаветенское шоссе - 1 пар | Санкт-Петербург (Спортивная) - 1 пар | Бисертская - 1 пар | Основной склад Екатеринбург - 1 пар | 43,5: Елизаветенское шоссе - 1 пар | Уфа - 1 пар | Ижевск - 1 пар | Бисертская - 1 пар | Тюмень (Народная) - 1 пар | Парина - 1 пар | Санкт-Петербург (Ярослава Гашека) - 1 пар | Соболева - 1 пар | Санкт-Петербург (Спортивная) - 2 пар | 44: Бисертская - 1 пар | Соболева - 1 пар | Елизаветенское шоссе - 1 пар | Тюмень (Народная) - 1 пар | Парина - 1 пар | Санкт-Петербург (Ярослава Гашека) - 1 пар | Санкт-Петербург (Спортивная) - 1 пар | Ижевск - 1 пар | 44,5: Парина - 1 пар | Санкт-Петербург (Ярослава Гашека) - 1 пар | Санкт-Петербург (Спортивная) - 1 пар | Бисертская - 1 пар | Тюмень (Народная) - 1 пар | Ижевск - 1 пар | Соболева - 1 пар | 45: Парина - 2 пар | Ижевск - 1 пар | Санкт-Петербург (Спортивная) - 1 пар | Соболева - 1 пар | Уфа - 1 пар | Елизаветенское шоссе - 1 пар",58.0,data\product_images\bd5381447c11.png,6.0,9.0,1.0,7.0,8.0,6.0,6.0,5.0,3.0,7.0
Обувь,TS76-0201,Кроссовки мужские 7/6 Marble 2.0 - Dark Grey,7/6,11990 ₽,https://saletennis.com/catalog/product/krossovki-muzhskiie-7-6-marble-2-0-dark-grey-18734,"41: Елизаветенское шоссе - 1 пар | Парина - 1 пар | Соболева - 1 пар | Санкт-Петербург (Ярослава Гашека) - 1 пар | Санкт-Петербург (Спортивная) - 1 пар | Ижевск - 1 пар | 42: Санкт-Петербург (Ярослава Гашека) - 1 пар | Тюмень (Народная) - 1 пар | Ижевск - 1 пар | Уфа - 1 пар | Парина - 1 пар | Санкт-Петербург (Спортивная) - 1 пар | Бисертская - 1 пар | Елизаветенское шоссе - 1 пар | 42,5: Парина - 2 пар | Елизаветенское шоссе - 1 пар | Санкт-Петербург (Спортивная) - 1 пар | Бисертская - 1 пар | Соболева - 1 пар | Тюмень (Народная) - 1 пар | Санкт-Петербург (Ярослава Гашека) - 1 пар | 43: Бисертская - 1 пар | Ижевск - 1 пар | Елизаветенское шоссе - 1 пар | Основной склад Екатеринбург - 2 пар | Санкт-Петербург (Спортивная) - 2 пар | Тюмень (Народная) - 1 пар | Парина - 1 пар | Уфа - 1 пар | Санкт-Петербург (Ярослава Гашека) - 1 пар | Соболева - 1 пар | Тюмень - 1 пар | 43,5: Уфа - 1 пар | Санкт-Петербург (Спортивная) - 1 пар | Тюмень (Народная) - 1 пар | Основной склад Екатеринбург - 2 пар | Ижевск - 1 пар | Бисертская - 1 пар | Соболева - 1 пар | Тюмень - 1 пар | Парина - 1 пар | Санкт-Петербург (Ярослава Гашека) - 1 пар | Елизаветенское шоссе - 2 пар | 44: Уфа - 1 пар | Санкт-Петербург (Ярослава Гашека) - 1 пар | Бисертская - 1 пар | Елизаветенское шоссе - 1 пар | Тюмень - 1 пар | Соболева - 1 пар | Ижевск - 1 пар | Тюмень (Народная) - 1 пар | Парина - 1 пар | Основной склад Екатеринбург - 3 пар | Санкт-Петербург (Спортивная) - 1 пар | 44,5: Уфа - 1 пар | Санкт-Петербург (Спортивная) - 1 пар | Ижевск - 1 пар | Соболева - 1 пар | Основной склад Екатеринбург - 1 пар | Санкт-Петербург (Ярослава Гашека) - 1 пар | Елизаветенское шоссе - 1 пар | Тюмень (Народная) - 1 пар | Парина - 1 пар | Бисертская - 1 пар | 45: Бисертская - 1 пар | Елизаветенское шоссе - 1 пар | Парина - 1 пар | Тюмень - 1 пар | Ижевск - 1 пар | Санкт-Петербург (Ярослава Гашека) - 1 пар | Тюмень (Народная) - 1 пар | Уфа - 1 пар | Санкт-Петербург (Спортивная) - 1 пар | 47: Тюмень (Народная) - 1 пар | Бисертская - 1 пар | Санкт-Петербург (Спортивная) - 1 пар",83.0,data\product_images\a56ec108d55b.png,8.0,10.0,8.0,6.0,9.0,8.0,9.0,12.0,6.0,7.0
Обувь,HQ6026-403,Кроссовки мужские Nike Court Air Zoom Vapor 12 Clay - University Blue/Midnight Navy,Nike,20490 ₽,https://saletennis.com/catalog/product/krossovki-muzhskiie-nike-court-air-zoom-vapor-12-clay-university-blue-midnight-navy-19015,"41: Парина - 1 пар | 42: Санкт-Петербург (Спортивная) - 1 пар | 42,5: Уфа - 1 пар | Ижевск - 1 пар | 43: Уфа - 1 пар | Парина - 1 пар | Санкт-Петербург (Спортивная) - 1 пар | 44: Парина - 1 пар | Санкт-Петербург (Спортивная) - 1 пар | Уфа - 1 пар | 44,5: Парина - 1 пар | Санкт-Петербург (Спортивная) - 1 пар | 45: Санкт-Петербург (Спортивная) - 1 пар | Парина - 1 пар | 45,5: Парина - 1 пар",15.0,data\product_images\42afe2ed93af.png,0.0,5.0,0.0,0.0,6.0,0.0,0.0,0.0,3.0,1.0
Обувь,TROLLS2505AC,Кроссовки женские Joma Roland Lady - White/Mint,Joma,9992 ₽,https://saletennis.com/catalog/product/krossovki-zhienskiie-joma-roland-lady-white-mint-17623,"40,5: Парина - 1 пар",1.0,data\product_images\3d5afd6cea5a.png,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Обувь,TACLS2501C,Кроссовки женские Joma Ace Lady Clay - Black,Joma,9992 ₽,https://saletennis.com/catalog/product/krossovki-zhienskiie-joma-ace-lady-clay-black-17616,38: Тюмень (Народная) - 1 пар | Тюмень - 1 пар,2.0,data\product_images\1b442afac8bb.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
Обувь,FV5554-106,Кроссовки женские Nike Court Air Zoom Vapor 12 HC - White/Cannon,Nike,20990 ₽,https://saletennis.com/catalog/product/krossovki-zhienskiie-nike-court-air-zoom-vapor-12-hc-white-cannon-18292,"40,5: Парина - 1 пар",1.0,data\product_images\0cdaf8879ca5.png,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Обувь,275326-BBTE,Кроссовки детские Head Sprint Pro 4.0 - Blueberry/Teal,Head,8490 ₽,https://saletennis.com/catalog/product/krossovki-dietskiie-head-sprint-pro-4-0-blueberry-teal-18576,"33,5: Парина - 1 пар | 34,5: Санкт-Петербург (Спортивная) - 1 пар | 36,5: Соболева - 1 пар | Тюмень (Народная) - 1 пар | 38,5: Парина - 1 пар | Санкт-Петербург (Спортивная) - 1 пар | Тюмень (Народная) - 1 пар | 40: Соболева - 1 пар",8.0,data\product_images\075036b17b16.png,0.0,2.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0
Обувь,TSETS2501AC,Кроссовки мужские Joma T.Set - Black/Turquose,Joma,5618 ₽,https://saletennis.com/catalog/product/krossovki-muzhskiie-joma-t-set-black-turquose-17503,"42,5: Ижевск - 1 пар | 43,5: Санкт-Петербург (Спортивная) - 1 пар | Ижевск - 1 пар",3.0,data\product_images\b6e7ed85ca17.jpg,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
Обувь,IB6560-700,Кроссовки женские Nike Zoom GP Challenge Pro HC - Volt Tint/Lab Green/White/Sapphire,Nike,13490 ₽,https://saletennis.com/catalog/product/krossovki-zhienskiie-nike-zoom-gp-challenge-pro-hc-volt-tint-lab-green-white-sapphire-19025,41: Уфа - 1 пар,1.0,data\product_images\2adc2def41ac.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Обувь,KSL-205,Кроссовки детские 7/6 Leafy - Lemon,7/6,5990 ₽,https://saletennis.com/catalog/product/krossovki-dietskiie-7-6-leafy-lemon-18342,35: Тюмень (Народная) - 1 пар | 36: Санкт-Петербург (Ярослава Гашека) - 1 пар | Ижевск - 1 пар | Уфа - 1 пар | Санкт-Петербург (Спортивная) - 1 пар | Парина - 2 пар | 37: Уфа - 1 пар | Тюмень (Народная) - 1 пар | Соболева - 1 пар | Санкт-Петербург (Спортивная) - 1 пар | Санкт-Петербург (Ярослава Гашека) - 1 пар | Парина - 1 пар | 38: Санкт-Петербург (Ярослава Гашека) - 1 пар | Уфа - 1 пар | Соболева - 1 пар | Парина - 2 пар | Санкт-Петербург (Спортивная) - 1 пар,19.0,data\product_images\d0c34676ccdd.png,3.0,3.0,0.0,2.0,5.0,0.0,0.0,2.0,3.0,1.0
Обувь,HQ6034-001,Кроссовки мужские Nike Vapor Pro 3 Clay - Black/White,Nike,17490 ₽,https://saletennis.com/catalog/product/krossovki-muzhskiie-nike-vapor-pro-3-clay-black-white-18109,"42,5: Санкт-Петербург (Спортивная) - 1 пар | Уфа - 1 пар",2.0,data\product_images\08fc430d3161.png,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Обувь,273435-NVLI,Кроссовки мужские Head Sprint Team 4.0 Clay - Navy/Lime,Head,8243 ₽,https://saletennis.com/catalog/product/krossovki-muzhskiie-head-sprint-team-4-0-clay-navy-lime-17433,44: Бисертская - 1 пар,1.0,data\product_images\5a9132ca55ff.png,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Обувь,273113-BKRD,Кроссовки мужские Head Spint Pro 3.5 Clay - Black/Red,Head,11592 ₽,https://saletennis.com/catalog/product/krossovki-muzhskiie-head-spint-pro-3-5-clay-black-red-14705,42: Бисертская - 3 пар | 43: Бисертская - 2 пар,5.0,data\product_images\37f00836e199.png,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
