Категория,Артикул,Название,Бренд,Цена,Ссылка,Размеры и наличие,Всего,Фото,Санкт-Петербург (Ярослава Гашека),Санкт-Петербург (Спортивная),Екатеринбург (Основной склад),Екатеринбург (Соболева),Екатеринбург (Парина),Екатеринбург (Бисертская),Екатеринбург (Елизаветинское шоссе),Тюмень (Народная),Уфа,Ижевск
Ракетки для тенниса,236004,Теннисная ракетка Head Speed Pro 2024,Head,17995 ₽,https://saletennis.com/catalog/product/tiennisnaia-rakietka-head-speed-pro-2024-15842,3: Бисертская - 2 шт | 3: Основной склад Екатеринбург - 2 шт | 3: Тюмень (Народная) - 1 шт | 3: Ижевск - 2 шт | 3: Уфа - 2 шт | 3: Парина - 3 шт | 3: Соболева - 2 шт | 4: Уфа - 1 шт,15.0,public/data/product_images/1da180dc043b.webp,0.0,0.0,2,2.0,3.0,2.0,0,1.0,3.0,2.0
Ракетки для тенниса,232066,Теннисная ракетка Head Speed Pro Legend 2025,Head,28342 ₽,https://saletennis.com/catalog/product/tiennisnaia-rakietka-head-speed-pro-legend-2025-17612,3: Соболева - 1 шт | 3: Парина - 2 шт | 3: Ижевск - 1 шт | 3: Санкт-Петербург (Спортивная) - 5 шт | 3: Бисертская - 1 шт,10.0,public/data/product_images/c0f089c15367.webp,0.0,5.0,0,1.0,2.0,1.0,0,0.0,0.0,1.0
Ракетки для тенниса,236034,Теннисная ракетка Head Speed Team 2024,Head,20990 ₽,https://saletennis.com/catalog/product/tiennisnaia-rakietka-head-speed-team-2024-15935,1: Уфа - 2 шт | 1: Тюмень (Народная) - 2 шт | 1: Соболева - 1 шт | 1: Парина - 1 шт | 2: Парина - 3 шт | 2: Санкт-Петербург (Спортивная) - 1 шт | 2: Уфа - 2 шт | 2: Ижевск - 1 шт | 2: Бисертская - 2 шт | 2: Соболева - 1 шт | 2: Тюмень (Народная) - 2 шт | 3: Санкт-Петербург (Спортивная) - 1 шт,19.0,public/data/product_images/43de0703b887.webp,0.0,2.0,0,2.0,4.0,2.0,0,4.0,4.0,1.0
Ракетки для тенниса,232056,Теннисная ракетка Head Speed Team 2026,Head,24292 ₽,https://saletennis.com/catalog/product/tiennisnaia-rakietka-head-speed-team-2026-18477,1: Соболева - 1 шт | 1: Парина - 1 шт | 2: Ижевск - 2 шт | 2: Парина - 2 шт | 2: Тюмень (Народная) - 2 шт | 2: Бисертская - 1 шт | 2: Соболева - 1 шт | 2: Санкт-Петербург (Спортивная) - 2 шт | 2: Уфа - 2 шт,14.0,public/data/product_images/5d89393a1aa4.webp,0.0,2.0,0,2.0,3.0,1.0,0,2.0,2.0,2.0
Ракетки для тенниса,232606,Теннисная ракетка Head Squared,Head,25515 ₽,https://saletennis.com/catalog/product/tiennisnaia-rakietka-head-squared-18791,3: Санкт-Петербург (Спортивная) - 1 шт,1.0,public/data/product_images/3abba1a60519.webp,0.0,1.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
Ракетки для тенниса,7T59I091,Теннисная ракетка Prince Beast 265 LTD Edition,Prince,15990 ₽,https://saletennis.com/catalog/product/tiennisnaia-rakietka-prince-beast-265-ltd-edition-16561,2: Парина - 1 шт,1.0,public/data/product_images/869a94647b74.webp,0.0,0.0,0,0.0,1.0,0.0,0,0.0,0.0,0.0
Ракетки для тенниса,7T59K091,Теннисная ракетка Prince Beast 300 LTD Edition,Prince,16490 ₽,https://saletennis.com/catalog/product/tiennisnaia-rakietka-prince-beast-300-ltd-edition-16563,2: Санкт-Петербург (Спортивная) - 1 шт | 2: Парина - 1 шт,2.0,public/data/product_images/e98ed3d1dadd.webp,0.0,1.0,0,0.0,1.0,0.0,0,0.0,0.0,0.0
Ракетки для тенниса,7T58E095,Теннисная ракетка Prince x Hydrogen Skulls 260,Prince,16490 ₽,https://saletennis.com/catalog/product/tiennisnaia-rakietka-prince-x-hydrogen-skulls-260-16567,1: Парина - 2 шт,2.0,public/data/product_images/625d66e7254b.webp,0.0,0.0,0,0.0,2.0,0.0,0,0.0,0.0,0.0
Ракетки для тенниса,7T58G095,Теннисная ракетка Prince x Hydrogen Skulls 290,Prince,16990 ₽,https://saletennis.com/catalog/product/tiennisnaia-rakietka-prince-x-hydrogen-skulls-290-16569,4: Парина - 1 шт | 4: Санкт-Петербург (Спортивная) - 1 шт,2.0,public/data/product_images/de306330da57.webp,0.0,1.0,0,0.0,1.0,0.0,0,0.0,0.0,0.0
Ракетки для тенниса,1920391,Теннисная ракетка Solinco Blackout 245,Solinco,14993 ₽,https://saletennis.com/catalog/product/tiennisnaia-rakietka-solinco-blackout-245-16726,0: Парина - 1 шт | 0: Соболева - 1 шт,2.0,public/data/product_images/134a1a2d71b3.webp,0.0,0.0,0,1.0,1.0,0.0,0,0.0,0.0,0.0
Ракетки для тенниса,1920232,Теннисная ракетка Solinco Blackout 265,Solinco,19493 ₽,https://saletennis.com/catalog/product/tiennisnaia-rakietka-solinco-blackout-265-13230,1: Тюмень (Народная) - 1 шт | 1: Парина - 1 шт | 2: Парина - 1 шт,3.0,public/data/product_images/20cfb9423d84.webp,0.0,0.0,0,0.0,2.0,0.0,0,1.0,0.0,0.0
Ракетки для тенниса,1920666,Теннисная ракетка Solinco Blackout v.2 Camo 245,Solinco,13762 ₽,https://saletennis.com/catalog/product/tiennisnaia-rakietka-solinco-blackout-v-2-camo-245-19137,0: Санкт-Петербург (Спортивная) - 2 шт | 0: Тюмень (Народная) - 1 шт | 0: Парина - 2 шт | 0: Ижевск - 1 шт | 0: Бисертская - 1 шт,7.0,public/data/product_images/57873d702138.webp,0.0,2.0,0,0.0,2.0,1.0,0,1.0,0.0,1.0
Ракетки для тенниса,192066,Теннисная ракетка Solinco Blackout v.2 Camo 265,Solinco,21052 ₽,https://saletennis.com/catalog/product/tiennisnaia-rakietka-solinco-blackout-v-2-camo-265-19138,1: Ижевск - 1 шт | 1: Бисертская - 1 шт | 1: Санкт-Петербург (Спортивная) - 2 шт | 1: Тюмень (Народная) - 1 шт | 1: Парина - 1 шт | 2: Санкт-Петербург (Спортивная) - 1 шт | 2: Ижевск - 1 шт | 2: Парина - 1 шт,9.0,public/data/product_images/dc2a43170a18.webp,0.0,3.0,0,0.0,2.0,1.0,0,1.0,0.0,2.0
Ракетки для тенниса,192062,Теннисная ракетка Solinco Blackout v.2 Camo 285,Solinco,21457 ₽,https://saletennis.com/catalog/product/tiennisnaia-rakietka-solinco-blackout-v-2-camo-285-19139,2: Тюмень (Народная) - 2 шт | 2: Соболева - 1 шт | 2: Парина - 1 шт | 2: Санкт-Петербург (Спортивная) - 2 шт | 2: Ижевск - 2 шт | 3: Соболева - 1 шт | 3: Тюмень (Народная) - 1 шт | 3: Санкт-Петербург (Спортивная) - 1 шт | 3: Ижевск - 1 шт,12.0,public/data/product_images/d79ec353501c.webp,0.0,3.0,0,2.0,1.0,0.0,0,3.0,0.0,3.0
Ракетки для тенниса,1920625,Теннисная ракетка Solinco Blackout v.2 Camo 300,Solinco,21862 ₽,https://saletennis.com/catalog/product/tiennisnaia-rakietka-solinco-blackout-v-2-camo-300-19140,2: Тюмень (Народная) - 1 шт | 3: Тюмень (Народная) - 2 шт | 3: Бисертская - 1 шт | 3: Соболева - 1 шт | 3: Ижевск - 1 шт | 3: Санкт-Петербург (Спортивная) - 2 шт | 3: Парина - 2 шт | 4: Парина - 1 шт | 4: Соболева - 1 шт | 4: Тюмень (Народная) - 1 шт | 4: Санкт-Петербург (Спортивная) - 1 шт,14.0,public/data/product_images/19c3cb32dc86.webp,0.0,3.0,0,2.0,3.0,1.0,0,4.0,0.0,1.0
Ракетки для тенниса,0297,Теннисная ракетка Solinco Shadow 19,Solinco,2990 ₽,https://saletennis.com/catalog/product/tiennisnaia-rakietka-solinco-shadow-19-14011,0: Бисертская - 1 шт | 0: Соболева - 1 шт,2.0,public/data/product_images/f23bc535930a.webp,0.0,0.0,0,1.0,0.0,1.0,0,0.0,0.0,0.0
Ракетки для тенниса,0298,Теннисная ракетка Solinco Shadow 21,Solinco,2990 ₽,https://saletennis.com/catalog/product/tiennisnaia-rakietka-solinco-shadow-21-14012,0: Соболева - 1 шт,1.0,public/data/product_images/0217cabd9198.webp,0.0,0.0,0,1.0,0.0,0.0,0,0.0,0.0,0.0
Ракетки для тенниса,1920250-18x20,Теннисная ракетка Solinco Whiteout 305 18x20,Solinco,20993 ₽,https://saletennis.com/catalog/product/tiennisnaia-rakietka-solinco-whiteout-305-18x20-16248,3: Тюмень (Народная) - 1 шт | 3: Соболева - 2 шт | 3: Бисертская - 1 шт | 3: Парина - 1 шт | 4: Соболева - 1 шт,6.0,public/data/product_images/4e9cec29b538.webp,0.0,0.0,0,3.0,1.0,1.0,0,1.0,0.0,0.0
Ракетки для тенниса,1920579,Теннисная ракетка Solinco Whiteout v.2 Camo 290,Solinco,21457 ₽,https://saletennis.com/catalog/product/tiennisnaia-rakietka-solinco-whiteout-v-2-camo-290-19141,2: Парина - 1 шт | 2: Ижевск - 1 шт | 2: Соболева - 1 шт | 2: Санкт-Петербург (Спортивная) - 2 шт | 2: Бисертская - 1 шт | 2: Тюмень (Народная) - 1 шт | 3: Ижевск - 1 шт | 3: Санкт-Петербург (Спортивная) - 2 шт | 3: Бисертская - 1 шт | 3: Парина - 2 шт | 3: Тюмень (Народная) - 2 шт | 3: Соболева - 2 шт,17.0,public/data/product_images/2255ebcb84a1.webp,0.0,4.0,0,3.0,3.0,2.0,0,3.0,0.0,2.0
Ракетки для тенниса,1920633,Теннисная ракетка Solinco Whiteout v.2 Camo 305 18x20,Solinco,21862 ₽,https://saletennis.com/catalog/product/tiennisnaia-rakietka-solinco-whiteout-v-2-camo-305-18x20-19142,2: Парина - 1 шт | 2: Санкт-Петербург (Спортивная) - 1 шт | 3: Бисертская - 1 шт | 3: Санкт-Петербург (Спортивная) - 1 шт | 3: Соболева - 1 шт | 3: Тюмень (Народная) - 2 шт | 3: Парина - 2 шт | 3: Ижевск - 1 шт | 4: Соболева - 1 шт | 4: Тюмень (Народная) - 1 шт | 4: Санкт-Петербург (Спортивная) - 1 шт | 4: Парина - 1 шт,14.0,public/data/product_images/13afe34bd9bb.webp,0.0,3.0,0,2.0,4.0,1.0,0,3.0,0.0,1.0
Ракетки для тенниса,1920584,Теннисная ракетка Solinco Whiteout v.2 Camo 305,Solinco,21862 ₽,https://saletennis.com/catalog/product/tiennisnaia-rakietka-solinco-whiteout-v-2-camo-305-19143,2: Соболева - 1 шт | 2: Ижевск - 1 шт | 3: Санкт-Петербург (Спортивная) - 1 шт | 3: Соболева - 1 шт | 3: Тюмень (Народная) - 2 шт | 3: Бисертская - 2 шт | 3: Парина - 1 шт | 3: Ижевск - 2 шт | 4: Бисертская - 1 шт | 4: Санкт-Петербург (Спортивная) - 1 шт | 4: Ижевск - 1 шт | 4: Соболева - 1 шт,15.0,public/data/product_images/a998a35f9fef.webp,0.0,2.0,0,3.0,1.0,3.0,0,2.0,0.0,4.0
Ракетки для тенниса,14FIR2556,Теннисная ракетка Tecnifbre Fire 255 2026,Tecnifibre,18622 ₽,https://saletennis.com/catalog/product/tiennisnaia-rakietka-tecnifbre-fire-255-2026-18898,0: Соболева - 1 шт | 0: Санкт-Петербург (Спортивная) - 1 шт | 0: Тюмень (Народная) - 1 шт | 0: Парина - 1 шт | 1: Бисертская - 1 шт | 1: Тюмень (Народная) - 1 шт | 1: Ижевск - 1 шт | 1: Санкт-Петербург (Спортивная) - 1 шт | 1: Соболева - 1 шт | 1: Парина - 1 шт,10.0,public/data/product_images/3d88e7b8cb2a.webp,0.0,2.0,0,2.0,2.0,1.0,0,2.0,0.0,1.0
Ракетки для тенниса,14FIR2606,Теннисная ракетка Tecnifbre Fire 260 2026,Tecnifibre,21862 ₽,https://saletennis.com/catalog/product/tiennisnaia-rakietka-tecnifbre-fire-260-2026-18899,1: Парина - 1 шт | 1: Ижевск - 1 шт | 1: Соболева - 1 шт | 2: Тюмень (Народная) - 1 шт | 2: Санкт-Петербург (Спортивная) - 1 шт | 2: Ижевск - 1 шт | 2: Парина - 1 шт,7.0,public/data/product_images/bb9f74927639.webp,0.0,1.0,0,1.0,2.0,0.0,0,1.0,0.0,2.0
Ракетки для тенниса,14FIR2706,Теннисная ракетка Tecnifbre Fire 270 2026,Tecnifibre,21052 ₽,https://saletennis.com/catalog/product/tiennisnaia-rakietka-tecnifbre-fire-270-2026-18900,2: Санкт-Петербург (Спортивная) - 1 шт | 2: Ижевск - 1 шт,2.0,public/data/product_images/d42250f42e07.webp,0.0,1.0,0,0.0,0.0,0.0,0,0.0,0.0,1.0
Ракетки для тенниса,14FIR2856,Теннисная ракетка Tecnifbre Fire 285 2026,Tecnifibre,22672 ₽,https://saletennis.com/catalog/product/tiennisnaia-rakietka-tecnifbre-fire-285-2026-18914,2: Парина - 1 шт | 2: Санкт-Петербург (Спортивная) - 1 шт | 3: Санкт-Петербург (Спортивная) - 1 шт,3.0,public/data/product_images/9bf2f686b1fe.webp,0.0,2.0,0,0.0,1.0,0.0,0,0.0,0.0,0.0
Ракетки для тенниса,14FIR3006,Теннисная ракетка Tecnifbre Fire 300 2026,Tecnifibre,23887 ₽,https://saletennis.com/catalog/product/tiennisnaia-rakietka-tecnifbre-fire-300-2026-18915,2: Санкт-Петербург (Спортивная) - 1 шт | 3: Тюмень (Народная) - 2 шт | 3: Санкт-Петербург (Спортивная) - 1 шт | 3: Парина - 1 шт,5.0,public/data/product_images/5b263a4e8a25.webp,0.0,2.0,0,0.0,1.0,0.0,0,2.0,0.0,0.0
Ракетки для тенниса,14FIR3056,Теннисная ракетка Tecnifbre Fire 305S 2026,Tecnifibre,24697 ₽,https://saletennis.com/catalog/product/tiennisnaia-rakietka-tecnifbre-fire-305s-2026-18916,3: Парина - 1 шт | 3: Санкт-Петербург (Спортивная) - 1 шт | 3: Бисертская - 1 шт | 3: Соболева - 1 шт | 3: Ижевск - 1 шт | 4: Санкт-Петербург (Спортивная) - 1 шт | 4: Парина - 1 шт,7.0,public/data/product_images/861d74e6d4d0.webp,0.0,2.0,0,1.0,2.0,1.0,0,0.0,0.0,1.0
Ракетки для тенниса,14BULL17NW,Теннисная ракетка Tecnifibre Bullit 17,Tecnifibre,3637 ₽,https://saletennis.com/catalog/product/tiennisnaia-rakietka-tecnifibre-bullit-17-13263,0: Ижевск - 1 шт,1.0,public/data/product_images/48e8161ef2bd.webp,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,1.0
Ракетки для тенниса,14BULL19NW,Теннисная ракетка Tecnifibre Bullit 19,Tecnifibre,2993 ₽,https://saletennis.com/catalog/product/tiennisnaia-rakietka-tecnifibre-bullit-19-13264,0: Санкт-Петербург (Спортивная) - 1 шт | 0: Парина - 1 шт | 0: Соболева - 2 шт,4.0,public/data/product_images/97e9512d436f.webp,0.0,1.0,0,2.0,1.0,0.0,0,0.0,0.0,0.0
Ракетки для тенниса,14BULL21NW,Теннисная ракетка Tecnifibre Bullit 21,Tecnifibre,3743 ₽,https://saletennis.com/catalog/product/tiennisnaia-rakietka-tecnifibre-bullit-21-14263,0: Соболева - 1 шт | 0: Бисертская - 1 шт,2.0,public/data/product_images/9a4c3a3bb185.webp,0.0,0.0,0,1.0,0.0,1.0,0,0.0,0.0,0.0
Ракетки для тенниса,14FIGHTX25,Теннисная ракетка Tecnifibre T-Fight 25 Tour 2023,Tecnifibre,11243 ₽,https://saletennis.com/catalog/product/tiennisnaia-rakietka-tecnifibre-t-fight-25-tour-2023-14569,0: Бисертская - 1 шт | 0: Соболева - 1 шт | 0: Парина - 1 шт | 0: Тюмень (Народная) - 1 шт,4.0,public/data/product_images/d371f32353fa.webp,0.0,0.0,0,1.0,1.0,1.0,0,1.0,0.0,0.0
Ракетки для тенниса,14FIGHTX26,Теннисная ракетка Tecnifibre T-Fight 26 Tour 2023,Tecnifibre,11993 ₽,https://saletennis.com/catalog/product/tiennisnaia-rakietka-tecnifibre-t-fight-26-tour-2023-14570,0: Санкт-Петербург (Спортивная) - 1 шт | 0: Тюмень (Народная) - 1 шт | 0: Ижевск - 1 шт | 0: Парина - 2 шт,5.0,public/data/product_images/4f216dbd72c3.webp,0.0,1.0,0,0.0,2.0,0.0,0,1.0,0.0,1.0
Ракетки для тенниса,14FIGHT526,Теннисная ракетка Tecnifibre T-Fight 26 Tour 2025,Tecnifibre,12952 ₽,https://saletennis.com/catalog/product/tiennisnaia-rakietka-tecnifibre-t-fight-26-tour-2025-18398,0: Санкт-Петербург (Спортивная) - 1 шт | 0: Соболева - 1 шт | 0: Парина - 1 шт | 0: Тюмень (Народная) - 1 шт,4.0,public/data/product_images/aeb6056ce314.webp,0.0,1.0,0,1.0,1.0,0.0,0,1.0,0.0,0.0
Ракетки для тенниса,14FIGTE326,Теннисная ракетка Tecnifibre T-Fight Team 26,Tecnifibre,7118 ₽,https://saletennis.com/catalog/product/tiennisnaia-rakietka-tecnifibre-t-fight-team-26-16920,0: Парина - 1 шт,1.0,public/data/product_images/42b66b1b4f6e.webp,0.0,0.0,0,0.0,1.0,0.0,0,0.0,0.0,0.0
Ракетки для тенниса,14REBO1921,Теннисная ракетка Tecnifibre T-Rebound Tempo 19,Tecnifibre,2993 ₽,https://saletennis.com/catalog/product/tiennisnaia-rakietka-tecnifibre-t-rebound-tempo-19-13267,0: Тюмень (Народная) - 1 шт | 0: Парина - 2 шт,3.0,public/data/product_images/eda9c75ee4ae.webp,0.0,0.0,0,0.0,2.0,0.0,0,1.0,0.0,0.0
Ракетки для тенниса,14TEMP192E,Теннисная ракетка Tecnifibre Tempo 19,Tecnifibre,3368 ₽,https://saletennis.com/catalog/product/tiennisnaia-rakietka-tecnifibre-tempo-19-14266,0: Соболева - 1 шт,1.0,public/data/product_images/77abe7c7002a.webp,0.0,0.0,0,1.0,0.0,0.0,0,0.0,0.0,0.0
Ракетки для тенниса,14TEMP212E,Теннисная ракетка Tecnifibre Tempo 21,Tecnifibre,3368 ₽,https://saletennis.com/catalog/product/tiennisnaia-rakietka-tecnifibre-tempo-21-14267,0: Соболева - 1 шт,1.0,public/data/product_images/1dc49aa9130a.webp,0.0,0.0,0,1.0,0.0,0.0,0,0.0,0.0,0.0
Ракетки для тенниса,14TEMP194E,Теннисная ракетка Tecnifibre Tempo IGA 19,Tecnifibre,3368 ₽,https://saletennis.com/catalog/product/tiennisnaia-rakietka-tecnifibre-tempo-iga-19-17208,0: Санкт-Петербург (Спортивная) - 1 шт | 0: Соболева - 1 шт,2.0,public/data/product_images/91f39e8f0438.webp,0.0,1.0,0,1.0,0.0,0.0,0,0.0,0.0,0.0
Ракетки для тенниса,14TEMP264E,Теннисная ракетка Tecnifibre Tempo IGA 26,Tecnifibre,11243 ₽,https://saletennis.com/catalog/product/tiennisnaia-rakietka-tecnifibre-tempo-iga-26-16923,0: Тюмень (Народная) - 1 шт | 0: Санкт-Петербург (Спортивная) - 1 шт,2.0,public/data/product_images/0833dbabef0c.webp,0.0,1.0,0,0.0,0.0,0.0,0,1.0,0.0,0.0
Ракетки для тенниса,14TF449063,Теннисная ракетка Tecnifibre TF-40 V3 290,Tecnifibre,17990 ₽,https://saletennis.com/catalog/product/tiennisnaia-rakietka-tecnifibre-tf-40-v3-290-16924,3: Тюмень (Народная) - 1 шт | 3: Соболева - 1 шт,2.0,public/data/product_images/70da1245ed24.webp,0.0,0.0,0,1.0,0.0,0.0,0,1.0,0.0,0.0
Ракетки для тенниса,14TF440563,Теннисная ракетка Tecnifibre TF-40 V3 305 16X19,Tecnifibre,18990 ₽,https://saletennis.com/catalog/product/tiennisnaia-rakietka-tecnifibre-tf-40-v3-305-16x19-16925,3: Соболева - 1 шт | 3: Ижевск - 1 шт,2.0,public/data/product_images/cb692730fda9.webp,0.0,0.0,0,1.0,0.0,0.0,0,0.0,0.0,1.0
Ракетки для тенниса,14TF441563,Теннисная ракетка Tecnifibre TF-40 V3 315 16X19,Tecnifibre,18695 ₽,https://saletennis.com/catalog/product/tiennisnaia-rakietka-tecnifibre-tf-40-v3-315-16x19-16927,3: Ижевск - 1 шт | 3: Соболева - 1 шт | 3: Парина - 2 шт | 3: Санкт-Петербург (Спортивная) - 1 шт,5.0,public/data/product_images/52227166628d.webp,0.0,1.0,0,1.0,2.0,0.0,0,0.0,0.0,1.0
Ракетки для тенниса,14TF441583,Теннисная ракетка Tecnifibre TF-40 V3 315 18X20,Tecnifibre,19990 ₽,https://saletennis.com/catalog/product/tiennisnaia-rakietka-tecnifibre-tf-40-v3-315-18x20-16928,3: Парина - 2 шт | 3: Соболева - 1 шт | 3: Бисертская - 1 шт | 3: Ижевск - 1 шт,5.0,public/data/product_images/e651dbdd5c45.webp,0.0,0.0,0,1.0,2.0,1.0,0,0.0,0.0,1.0
Ракетки для тенниса,14TFX3004,Теннисная ракетка Tecnifibre TF-X1 300 v.2,Tecnifibre,18894 ₽,https://saletennis.com/catalog/product/tiennisnaia-rakietka-tecnifibre-tf-x1-300-v-2-16255,2: Ижевск - 1 шт | 3: Санкт-Петербург (Спортивная) - 1 шт | 3: Парина - 1 шт | 3: Тюмень (Народная) - 1 шт,4.0,public/data/product_images/64842b7db61a.webp,0.0,1.0,0,0.0,1.0,0.0,0,1.0,0.0,1.0
Ракетки для тенниса,14TFX3054,Теннисная ракетка Tecnifibre TF-X1 305 v.2,Tecnifibre,19194 ₽,https://saletennis.com/catalog/product/tiennisnaia-rakietka-tecnifibre-tf-x1-305-v-2-16256,3: Парина - 2 шт | 3: Соболева - 1 шт | 3: Бисертская - 2 шт | 3: Тюмень (Народная) - 1 шт,6.0,public/data/product_images/f5e0bfec4fa6.webp,0.0,0.0,0,1.0,2.0,2.0,0,1.0,0.0,0.0
Ракетки для тенниса,14FI295R,Теннисная ракетка Tecnifibre Tfight 295 RS,Tecnifibre,18622 ₽,https://saletennis.com/catalog/product/tiennisnaia-rakietka-tecnifibre-tfight-295-rs-13445,4: Парина - 1 шт,1.0,public/data/product_images/687e3ed920a5.webp,0.0,0.0,0,0.0,1.0,0.0,0,0.0,0.0,0.0
Ракетки для тенниса,14FI300SI,Теннисная ракетка Tecnifibre Tfight 300 IGA,Tecnifibre,22267 ₽,https://saletennis.com/catalog/product/tiennisnaia-rakietka-tecnifibre-tfight-300-iga-19084,2: Парина - 1 шт | 2: Соболева - 1 шт | 3: Парина - 2 шт | 3: Санкт-Петербург (Спортивная) - 1 шт | 3: Соболева - 1 шт | 3: Ижевск - 1 шт | 3: Тюмень (Народная) - 1 шт | 3: Бисертская - 1 шт | 4: Соболева - 1 шт | 4: Парина - 1 шт,11.0,public/data/product_images/70dcd5c07236.webp,0.0,1.0,0,3.0,4.0,1.0,0,1.0,0.0,1.0
Ракетки для тенниса,14FI30SI,Теннисная ракетка Tecnifibre Tfight 300S IGA,Tecnifibre,23077 ₽,https://saletennis.com/catalog/product/tiennisnaia-rakietka-tecnifibre-tfight-300s-iga-19085,3: Тюмень (Народная) - 1 шт | 3: Санкт-Петербург (Спортивная) - 1 шт | 3: Ижевск - 1 шт | 3: Парина - 1 шт | 3: Бисертская - 1 шт | 3: Соболева - 1 шт,6.0,public/data/product_images/356a5891ea31.webp,0.0,1.0,0,1.0,1.0,1.0,0,1.0,0.0,1.0
Ракетки для тенниса,14FI300S,Теннисная ракетка Tecnifibre Tfight 300S Isoflex 2025,Tecnifibre,24743 ₽,https://saletennis.com/catalog/product/tiennisnaia-rakietka-tecnifibre-tfight-300s-isoflex-2025-17096,3: Бисертская - 1 шт | 3: Тюмень (Народная) - 1 шт | 3: Санкт-Петербург (Спортивная) - 1 шт | 3: Соболева - 1 шт | 3: Ижевск - 1 шт,5.0,public/data/product_images/6e3ea2ba0aa1.webp,0.0,1.0,0,1.0,0.0,1.0,0,1.0,0.0,1.0
Ракетки для тенниса,14FI305S,Теннисная ракетка Tecnifibre Tfight 305S Isoflex 2025,Tecnifibre,23993 ₽,https://saletennis.com/catalog/product/tiennisnaia-rakietka-tecnifibre-tfight-305s-isoflex-2025-17097,3: Соболева - 1 шт | 3: Санкт-Петербург (Спортивная) - 1 шт | 3: Бисертская - 1 шт | 3: Парина - 1 шт | 3: Ижевск - 2 шт,6.0,public/data/product_images/8a0bbcedc4b2.webp,0.0,1.0,0,1.0,1.0,1.0,0,0.0,0.0,2.0
Ракетки для тенниса,14FI315S5,Теннисная ракетка Tecnifibre Tfight 315S Isoflex 2025,Tecnifibre,25118 ₽,https://saletennis.com/catalog/product/tiennisnaia-rakietka-tecnifibre-tfight-315s-isoflex-2025-17098,3: Ижевск - 1 шт | 3: Парина - 2 шт | 3: Санкт-Петербург (Спортивная) - 2 шт | 3: Бисертская - 1 шт | 3: Тюмень (Народная) - 1 шт | 3: Соболева - 2 шт,9.0,public/data/product_images/1722dc55bd91.webp,0.0,2.0,0,2.0,2.0,1.0,0,1.0,0.0,1.0
Ракетки для тенниса,14FIT2653,Теннисная ракетка Tecnifibre TFIT 265 STORM,Tecnifibre,10118 ₽,https://saletennis.com/catalog/product/tiennisnaia-rakietka-tecnifibre-tfit-265-storm-16929,2: Санкт-Петербург (Спортивная) - 2 шт | 2: Соболева - 3 шт | 2: Парина - 2 шт | 2: Бисертская - 2 шт,9.0,public/data/product_images/5481793df103.webp,0.0,2.0,0,3.0,2.0,2.0,0,0.0,0.0,0.0
Ракетки для тенниса,WR195810,Теннисная ракетка Wilson Allure SE Violet,Wilson,14977 ₽,https://saletennis.com/catalog/product/tiennisnaia-rakietka-wilson-allure-se-violet-18690,1: Ижевск - 1 шт,1.0,public/data/product_images/336822e5155d.webp,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,1.0
Ракетки для тенниса,WR208211,Теннисная ракетка Wilson Blade 100 V10,Wilson,31582 ₽,https://saletennis.com/catalog/product/tiennisnaia-rakietka-wilson-blade-100-v10-18975,3: Бисертская - 1 шт | 3: Уфа - 1 шт | 3: Соболева - 1 шт | 3: Санкт-Петербург (Спортивная) - 2 шт | 3: Ижевск - 2 шт | 3: Тюмень (Народная) - 1 шт | 3: Парина - 2 шт | 4: Парина - 1 шт | 4: Соболева - 1 шт,12.0,public/data/product_images/29ac1cdb6d5c.webp,0.0,2.0,0,2.0,3.0,1.0,0,1.0,1.0,2.0
Ракетки для тенниса,WR208311,Теннисная ракетка Wilson Blade 100L V10,Wilson,27532 ₽,https://saletennis.com/catalog/product/tiennisnaia-rakietka-wilson-blade-100l-v10-18976,2: Ижевск - 2 шт | 2: Бисертская - 1 шт | 2: Парина - 3 шт | 2: Санкт-Петербург (Спортивная) - 2 шт | 2: Уфа - 2 шт | 2: Тюмень (Народная) - 2 шт | 2: Соболева - 1 шт,13.0,public/data/product_images/efc24a75b832.webp,0.0,2.0,0,1.0,3.0,1.0,0,2.0,2.0,2.0
Ракетки для тенниса,WR208410,Теннисная ракетка Wilson Blade 100UL V10,Wilson,27532 ₽,https://saletennis.com/catalog/product/tiennisnaia-rakietka-wilson-blade-100ul-v10-18977,1: Уфа - 1 шт | 1: Ижевск - 1 шт | 2: Соболева - 1 шт | 2: Санкт-Петербург (Спортивная) - 1 шт | 2: Тюмень (Народная) - 1 шт | 2: Парина - 1 шт,6.0,public/data/product_images/9de7b1cedaf1.webp,0.0,1.0,0,1.0,1.0,0.0,0,1.0,1.0,1.0
Ракетки для тенниса,WR208810,Теннисная ракетка Wilson Blade 101 Team V10,Wilson,22672 ₽,https://saletennis.com/catalog/product/tiennisnaia-rakietka-wilson-blade-101-team-v10-18978,2: Парина - 2 шт | 2: Соболева - 2 шт | 2: Ижевск - 2 шт | 2: Санкт-Петербург (Спортивная) - 2 шт | 2: Тюмень (Народная) - 2 шт,10.0,public/data/product_images/9dfc743b8461.webp,0.0,2.0,0,2.0,2.0,0.0,0,2.0,0.0,2.0
